url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,accords_list,accords_weighted,perfil_texto,cluster
https://www.fragrantica.com/perfume/house-of-sillage/whispers-of-temptation-68505.html,whispers of temptation,house of sillage,USA,unisex,"2,92",37,2021,black currant  plum  cardamom,saffron  rose petals  night blooming jasmine,suede  agarwood (oud)  australian sandalwood,fruity,oud,woody,warm spicy,leather,"['fruity', 'oud', 'woody', 'warm spicy', 'leather']",fruity fruity fruity fruity fruity oud oud oud oud woody woody woody warm spicy warm spicy leather,perfume: whispers of temptation. brand: house of sillage. gender: unisex. country: USA. year: 2021. top notes: black currant  plum  cardamom. middle notes: saffron  rose petals  night blooming jasmine. base notes: suede  agarwood (oud)  australian sandalwood. main accords: fruity fruity fruity fruity fruity oud oud oud oud woody woody woody warm spicy warm spicy leather.,4
https://www.fragrantica.com/perfume/zoologist-perfumes/dodo-edition-2020-64003.html,dodo edition 2020,zoologist perfumes,Canada,unisex,"2,93",237,2020,rosemary  petitgrain  bergamot  pink pepper,black currant  pineapple  clary sage  cardamom,cumin  basil  lavender  musk  geranium  oakmoss  patchouli  tonka bean  oak,fresh spicy,aromatic,fruity,woody,sweet,"['fresh spicy', 'aromatic', 'fruity', 'woody', 'sweet']",fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy aromatic aromatic aromatic aromatic fruity fruity fruity woody woody sweet,perfume: dodo edition 2020. brand: zoologist perfumes. gender: unisex. country: Canada. year: 2020. top notes: rosemary  petitgrain  bergamot  pink pepper. middle notes: black currant  pineapple  clary sage  cardamom. base notes: cumin  basil  lavender  musk  geranium  oakmoss  patchouli  tonka bean  oak. main accords: fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy aromatic aromatic aromatic aromatic fruity fruity fruity woody woody sweet.,1
https://www.fragrantica.com/perfume/bi-es/oshi-30394.html,oshi,bi es,Poland,women,"2,93",30,,freesia  litchi  peony  pepper,lily of the valley  magnolia  violet root,powdery notes  cedar  white musk,floral,powdery,fresh,woody,fresh spicy,"['floral', 'powdery', 'fresh', 'woody', 'fresh spicy']",floral floral floral floral floral powdery powdery powdery powdery fresh fresh fresh woody woody fresh spicy,perfume: oshi. brand: bi es. gender: women. country: Poland. year: . top notes: freesia  litchi  peony  pepper. middle notes: lily of the valley  magnolia  violet root. base notes: powdery notes  cedar  white musk. main accords: floral floral floral floral floral powdery powdery powdery powdery fresh fresh fresh woody woody fresh spicy.,2
https://www.fragrantica.com/perfume/brocard/spring-bloom-66489.html,spring bloom,brocard,Russia,unisex,"2,93",42,2021,citruses  green notes  watery notes  mint,peony  apple  rose  lily of the valley  plum,musk  woody notes  amber,fresh,green,floral,rose,musky,"['fresh', 'green', 'floral', 'rose', 'musky']",fresh fresh fresh fresh fresh green green green green floral floral floral rose rose musky,perfume: spring bloom. brand: brocard. gender: unisex. country: Russia. year: 2021. top notes: citruses  green notes  watery notes  mint. middle notes: peony  apple  rose  lily of the valley  plum. base notes: musk  woody notes  amber. main accords: fresh fresh fresh fresh fresh green green green green floral floral floral rose rose musky.,2
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/laaurora-45293.html,laaurora,ricardo ramos perfumes de autor,Spain,unisex,"2,93",29,2017,bergamot  cardamom  violet,turkish rose  atlas cedar  carnation,olibanum  gurjan balsam  cashmere musk,warm spicy,citrus,aromatic,rose,fresh spicy,"['warm spicy', 'citrus', 'aromatic', 'rose', 'fresh spicy']",warm spicy warm spicy warm spicy warm spicy warm spicy citrus citrus citrus citrus aromatic aromatic aromatic rose rose fresh spicy,perfume: laaurora. brand: ricardo ramos perfumes de autor. gender: unisex. country: Spain. year: 2017. top notes: bergamot  cardamom  violet. middle notes: turkish rose  atlas cedar  carnation. base notes: olibanum  gurjan balsam  cashmere musk. main accords: warm spicy warm spicy warm spicy warm spicy warm spicy citrus citrus citrus citrus aromatic aromatic aromatic rose rose fresh spicy.,0
https://www.fragrantica.com/perfume/pokrovka-trading-house/charming-snowdrop-33815.html,charming snowdrop,pokrovka trading house,Russia,women,"2,93",28,,freesia  pepper,snowdrops  jasmine  bulgarian rose,incense  sandalwood,floral,fresh,white floral,green,,"['floral', 'fresh', 'white floral', 'green']",floral floral floral floral floral fresh fresh fresh fresh white floral white floral white floral green green,perfume: charming snowdrop. brand: pokrovka trading house. gender: women. country: Russia. year: . top notes: freesia  pepper. middle notes: snowdrops  jasmine  bulgarian rose. base notes: incense  sandalwood. main accords: floral floral floral floral floral fresh fresh fresh fresh white floral white floral white floral green green.,2
https://www.fragrantica.com/perfume/navitus-parfums/desir-infini-81972.html,desir infini,navitus parfums,UAE,unisex,"2,94",34,2023,italian lemon  red fruits,geranium  saffron,woodsy notes  oud  leather  smoke  amber,woody,smoky,leather,oud,fresh spicy,"['woody', 'smoky', 'leather', 'oud', 'fresh spicy']",woody woody woody woody woody smoky smoky smoky smoky leather leather leather oud oud fresh spicy,perfume: desir infini. brand: navitus parfums. gender: unisex. country: UAE. year: 2023. top notes: italian lemon  red fruits. middle notes: geranium  saffron. base notes: woodsy notes  oud  leather  smoke  amber. main accords: woody woody woody woody woody smoky smoky smoky smoky leather leather leather oud oud fresh spicy.,3
https://www.fragrantica.com/perfume/franck-boclet/cafe-55432.html,cafe,franck boclet,France,unisex,"2,94",197,2019,coffee  bergamot  lemon,lily  rosemary  orange blossom  rose,moss  patchouli  sandalwood  vanilla  amber  cedar  vetiver,woody,warm spicy,earthy,white floral,coffee,"['woody', 'warm spicy', 'earthy', 'white floral', 'coffee']",woody woody woody woody woody warm spicy warm spicy warm spicy warm spicy earthy earthy earthy white floral white floral coffee,perfume: cafe. brand: franck boclet. gender: unisex. country: France. year: 2019. top notes: coffee  bergamot  lemon. middle notes: lily  rosemary  orange blossom  rose. base notes: moss  patchouli  sandalwood  vanilla  amber  cedar  vetiver. main accords: woody woody woody woody woody warm spicy warm spicy warm spicy warm spicy earthy earthy earthy white floral white floral coffee.,0
https://www.fragrantica.com/perfume/paco-rabanne/1-million-23908.html,1 million,paco rabanne,Spain,men,"2,95",149,2014,blood orange  grapefruit  mint,cinnamon  spices  rose,leather  amber  white woods  patchouli,citrus,warm spicy,cinnamon,leather,woody,"['citrus', 'warm spicy', 'cinnamon', 'leather', 'woody']",citrus citrus citrus citrus citrus warm spicy warm spicy warm spicy warm spicy cinnamon cinnamon cinnamon leather leather woody,perfume: 1 million. brand: paco rabanne. gender: men. country: Spain. year: 2014. top notes: blood orange  grapefruit  mint. middle notes: cinnamon  spices  rose. base notes: leather  amber  white woods  patchouli. main accords: citrus citrus citrus citrus citrus warm spicy warm spicy warm spicy warm spicy cinnamon cinnamon cinnamon leather leather woody.,0
https://www.fragrantica.com/perfume/brocard/erato-46550.html,erato,brocard,Russia,women,"2,95",43,2017,coriander  lemon  orange,strawberry  violet  spun sugar  raspberry,vanilla  musk  sandalwood  palisander rosewood  tolu balsam  amber,sweet,powdery,fruity,vanilla,woody,"['sweet', 'powdery', 'fruity', 'vanilla', 'woody']",sweet sweet sweet sweet sweet powdery powdery powdery powdery fruity fruity fruity vanilla vanilla woody,perfume: erato. brand: brocard. gender: women. country: Russia. year: 2017. top notes: coriander  lemon  orange. middle notes: strawberry  violet  spun sugar  raspberry. base notes: vanilla  musk  sandalwood  palisander rosewood  tolu balsam  amber. main accords: sweet sweet sweet sweet sweet powdery powdery powdery powdery fruity fruity fruity vanilla vanilla woody.,4
https://www.fragrantica.com/perfume/dior/new-look-2024-88939.html,new look 2024,dior,France,unisex,"2,96",395,2024,aldehydes,frankincense,amber,amber,aldehydic,fresh,fresh spicy,soapy,"['amber', 'aldehydic', 'fresh', 'fresh spicy', 'soapy']",amber amber amber amber amber aldehydic aldehydic aldehydic aldehydic fresh fresh fresh fresh spicy fresh spicy soapy,perfume: new look 2024. brand: dior. gender: unisex. country: France. year: 2024. top notes: aldehydes. middle notes: frankincense. base notes: amber. main accords: amber amber amber amber amber aldehydic aldehydic aldehydic aldehydic fresh fresh fresh fresh spicy fresh spicy soapy.,3
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/morayma-45155.html,morayma,ricardo ramos perfumes de autor,Spain,women,"2,96",26,2016,fig leaf  guava  coriander  grapefruit,gardenia  jasmine  magnolia  chamomile  narcissus,musk  hay  orris root,white floral,green,musky,herbal,lactonic,"['white floral', 'green', 'musky', 'herbal', 'lactonic']",white floral white floral white floral white floral white floral green green green green musky musky musky herbal herbal lactonic,perfume: morayma. brand: ricardo ramos perfumes de autor. gender: women. country: Spain. year: 2016. top notes: fig leaf  guava  coriander  grapefruit. middle notes: gardenia  jasmine  magnolia  chamomile  narcissus. base notes: musk  hay  orris root. main accords: white floral white floral white floral white floral white floral green green green green musky musky musky herbal herbal lactonic.,2
https://www.fragrantica.com/perfume/franck-boclet/flowers-49354.html,flowers,franck boclet,France,unisex,"2,96",56,2018,basil  lime  bergamot,lily of the valley  neroli  tuberose  rose,ylang ylang  musk  sandalwood,white floral,green,fresh,fresh spicy,citrus,"['white floral', 'green', 'fresh', 'fresh spicy', 'citrus']",white floral white floral white floral white floral white floral green green green green fresh fresh fresh fresh spicy fresh spicy citrus,perfume: flowers. brand: franck boclet. gender: unisex. country: France. year: 2018. top notes: basil  lime  bergamot. middle notes: lily of the valley  neroli  tuberose  rose. base notes: ylang ylang  musk  sandalwood. main accords: white floral white floral white floral white floral white floral green green green green fresh fresh fresh fresh spicy fresh spicy citrus.,2
https://www.fragrantica.com/perfume/filippo-sorcinelli/popper-pop-67617.html,popper pop,filippo sorcinelli,Italy,unisex,"2,96",48,2021,sweet almond  red apple  mint  nashi pear,orchid  magnolia  davana  pitosporum,woody notes,fruity,almond,floral,sweet,nutty,"['fruity', 'almond', 'floral', 'sweet', 'nutty']",fruity fruity fruity fruity fruity almond almond almond almond floral floral floral sweet sweet nutty,perfume: popper pop. brand: filippo sorcinelli. gender: unisex. country: Italy. year: 2021. top notes: sweet almond  red apple  mint  nashi pear. middle notes: orchid  magnolia  davana  pitosporum. base notes: woody notes. main accords: fruity fruity fruity fruity fruity almond almond almond almond floral floral floral sweet sweet nutty.,4
https://www.fragrantica.com/perfume/dilis-parfum/kaorishiro-30878.html,kaorishiro,dilis parfum,Turkey,women,"2,96",46,2013,lemon verbena  jasmine,hyacinth  musk  lemon,galbanum  cedar  moss,green,citrus,floral,musky,fresh spicy,"['green', 'citrus', 'floral', 'musky', 'fresh spicy']",green green green green green citrus citrus citrus citrus floral floral floral musky musky fresh spicy,perfume: kaorishiro. brand: dilis parfum. gender: women. country: Turkey. year: 2013. top notes: lemon verbena  jasmine. middle notes: hyacinth  musk  lemon. base notes: galbanum  cedar  moss. main accords: green green green green green citrus citrus citrus citrus floral floral floral musky musky fresh spicy.,2
https://www.fragrantica.com/perfume/brocard/lesnaa-malina-i-dusica-wild-raspberries-and-oregano-66486.html,lesnaa malina i dusica wild raspberries and oregano,brocard,Russia,women,"2,97",124,2021,raspberry  watery notes  wild strawberry,rose hip  violet,caramel  musk  oakmoss,fruity,sweet,caramel,rose,musky,"['fruity', 'sweet', 'caramel', 'rose', 'musky']",fruity fruity fruity fruity fruity sweet sweet sweet sweet caramel caramel caramel rose rose musky,perfume: lesnaa malina i dusica wild raspberries and oregano. brand: brocard. gender: women. country: Russia. year: 2021. top notes: raspberry  watery notes  wild strawberry. middle notes: rose hip  violet. base notes: caramel  musk  oakmoss. main accords: fruity fruity fruity fruity fruity sweet sweet sweet sweet caramel caramel caramel rose rose musky.,4
https://www.fragrantica.com/perfume/faberlic/collection-privee-brise-d-amour-19321.html,collection privee brise d amour,faberlic,Russia,women,"2,97",39,2003,neroli  rose hip  pineapple  green apple  jasmine  galbanum,freesia  iris  lily  lily of the valley  rose,musk  amber  vanilla  apricot,white floral,floral,fruity,powdery,rose,"['white floral', 'floral', 'fruity', 'powdery', 'rose']",white floral white floral white floral white floral white floral floral floral floral floral fruity fruity fruity powdery powdery rose,perfume: collection privee brise d amour. brand: faberlic. gender: women. country: Russia. year: 2003. top notes: neroli  rose hip  pineapple  green apple  jasmine  galbanum. middle notes: freesia  iris  lily  lily of the valley  rose. base notes: musk  amber  vanilla  apricot. main accords: white floral white floral white floral white floral white floral floral floral floral floral fruity fruity fruity powdery powdery rose.,2
https://www.fragrantica.com/perfume/laura-biagiotti/roma-eau-de-toilette-rosa-46174.html,roma eau de toilette rosa,laura biagiotti,Italy,women,"2,97",61,2017,wild berries  bergamot,rose  jasmine  peony  neroli,vanilla  musk  sandalwood,vanilla,floral,rose,powdery,fruity,"['vanilla', 'floral', 'rose', 'powdery', 'fruity']",vanilla vanilla vanilla vanilla vanilla floral floral floral floral rose rose rose powdery powdery fruity,perfume: roma eau de toilette rosa. brand: laura biagiotti. gender: women. country: Italy. year: 2017. top notes: wild berries  bergamot. middle notes: rose  jasmine  peony  neroli. base notes: vanilla  musk  sandalwood. main accords: vanilla vanilla vanilla vanilla vanilla floral floral floral floral rose rose rose powdery powdery fruity.,3
